last,first,state,cabc,caic,cbill,claw,cpass,sabc,saic,sbill,slaw,spass,ssabc,ssaic,ssbill,sslaw,sspass,congress,cgnum,icpsr,year,dem,majority,elected,female,afam,latino,votepct,dwnom1,chair,subchr,seniority,state_leg,state_leg_prof,maj_leader,min_leader,allbill,allaic,allabc,allpass,alllaw,les,lagles,meddist,power,up_for_reelection,freshman,majparty_dist,deleg_size,benchmark,expectation,cong_icpsr,icpsr_2,name,party,count_co_by_mem_sn,count_spon_by_mem_sn,count_dem_co_sn,count_rep_co_sn,count_spon_cosponsored_SN,mean_cospon_spon_SN,mean_pct_cospon_opp_spon_SN,count_opposing_co_spon_sn,cong,cong_icpsr_2,count_co_by_mem_sn_nc,count_spon_by_mem_sn_nc,count_dem_co_sn_nc,count_rep_co_sn_nc,count_spon_cosponsored_SN_nc,mean_cospon_spon_SN_nc,mean_pct_cospon_opp_spon_SN_nc,count_opposing_co_spon_sn_nc,mean_prop_cospon_opp_spon_SN_ss,prop_co_bipart_ss,votepct_sq,perc_co_bipart,mean_prop_cospon_opp_spon_SN,prop_co_bipart,pct_aic,pct_abc,pct_pass,pct_law,gridlock,post1994,bipart_sq,prop_spon_bi_cospon,prop_spon_bi_cospon_all,count_spon_no_cospon,prop_spon_no_cospon,mean_prop_cospon_opp_spon_SN_nc,perc_co_bipart_nc,prop_co_bipart_nc,normbipart,time,majsize,majmargin,demmd,repmd,ptydiff,normptydiff,normvotepct,nonclaw
Lautenberg,Frank,NJ,2,2,2,1,1,2,9,46,0,0,1,1,2,0,1,102,977,14914,1990,1,1,1982,0,0,0,54,-0.3880000114440918,0,1,5,0,0,0,0,50,12,5,2,1,0.7396681904792786,1.1762901544570925,0.18900001049041748,1,0,0,0.07252631336450577,14,1.0536763668060305,2,102.14914,14914,424,100,165,50,138,27,43,3.90697674418605,21.5438953811047,19,102,102.14914,160,48,134,26,42,3.97619047619048,22.056845271131,19,0.333333333333333,0.125,2916,16.363636,0.21543895,0.16363636,24,10,40,50,98,0,0.04641394,0.44186047,0.38,7,0.14,0.22056845,16.25,0.1625,-0.7684885,9,57,7,-0.335,0.283,0.61800003,-0.61160594,-0.6091257,0
Bingaman,Jeff,NM,0,0,0,0,0,8,13,42,0,7,3,3,3,1,3,102,921,14912,1990,1,1,1982,0,0,0,63,-0.27799999713897705,0,1,5,0,0,0,0,45,16,11,10,1,1.797808051109314,2.1891348361968994,0.07899999618530273,0,0,0,0.03747370466589928,3,1.0536763668060305,3,102.14912,14912,58,100,185,45,139,46,30,3.66666666666667,51.0833333333333,21,102,102.14912,180,45,136,44,30,3.66666666666667,51.0833333333333,21,0.733333333333333,0.0892857142857143,3969,24.864864,0.5108333,0.24864864,35.555557,24.444445,90.90909,10,97.77778,0,0.26095068,0.7,0.46666667,15,0.33333334,0.5108333,24.444445,0.24444444,0.9983003,9,57,7,-0.335,0.283,0.61800003,-0.61160594,0.34474128,1
Domenici,Pete,NM,0,0,0,0,0,4,12,43,1,4,1,1,2,1,1,102,947,14103,1990,0,0,1972,0,0,0,73,0.2280000001192093,0,0,10,0,0,0,0,45,13,5,5,2,1.299644947052002,1.6709593534469604,0.4269999861717224,1,0,0,0.5434737205505371,3,0.7335415482521057,3,102.14103,14103,216,200,120,45,60,60,39,7.28205128205128,46.7315392814485,28,102,102.14103,117,45,59,58,39,7.28205128205128,46.7315392814485,28,0.5,0.565217391304348,5329,50,0.4673154,0.5,28.88889,11.111111,100,40,95.55556,0,0.21838368,0.71794873,0.62222224,6,0.13333334,0.4673154,50.42735,0.5042735,0.73801446,9,57,7,-0.335,0.283,0.61800003,-0.61160594,1.4045935,2
Bryan,Richard,NV,0,0,1,0,0,2,3,13,0,1,4,4,5,0,3,102,927,15700,1990,1,1,1988,0,0,0,50,-0.24799999594688416,0,1,2,1,0.12999999523162842,0,0,19,7,6,4,0,0.9091686606407166,1.186819553375244,0.04899999499320984,0,0,0,0.06747370213270187,2,0.8785001635551453,2,102.157,15700,92,100,150,19,121,29,13,9.38461538461539,38.5539856968428,9,102,102.157,145,18,117,28,12,6.08333333333333,40.0661375661376,8,0.624444444444444,0.129032258064516,2500,19.333334,0.38553986,0.19333334,36.842106,31.578947,66.666664,0,100,0,0.14864099,0.6923077,0.47368422,6,0.31578946,0.40066138,19.310345,0.19310345,0.24890521,9,57,7,-0.335,0.283,0.61800003,-0.61160594,-1.0330665,0
Reid,Harry,NV,0,0,1,0,0,1,9,24,0,1,1,1,1,0,0,102,997,15054,1990,1,1,1986,0,0,0,50,-0.25200000405311584,0,1,3,1,0.12999999523162842,0,0,26,10,2,1,0,0.48501500487327576,1.1403411626815796,0.05300000309944153,1,1,0,0.06347369402647018,2,0.9368922114372252,2,102.15054,15054,575,100,168,26,135,33,21,7.23809523809524,39.9756831323652,15,102,102.15054,162,25,131,31,20,7.45,38.6411339556501,14,0.111111111111111,0.107142857142857,2500,19.642857,0.39975682,0.19642857,38.46154,7.6923075,50,0,100,0,0.15980552,0.71428573,0.5769231,5,0.1923077,0.38641134,19.135803,0.19135803,0.33393854,9,57,7,-0.335,0.283,0.61800003,-0.61160594,-1.0330665,0
D'Amato,Alfonse,NY,0,0,1,0,0,0,1,44,0,0,0,0,1,0,0,102,940,14900,1990,0,0,1980,0,0,0,57,0.15299999713897705,0,0,6,0,0,0,0,46,1,0,0,0,0.2782653272151947,0.6198725700378418,0.35199999809265137,1,1,0,0.4684737026691437,34,0.499973326921463,2,102.149,14900,193,200,241,46,132,109,21,6.19047619047619,47.3015873015873,18,102,102.149,234,45,128,106,21,6.19047619047619,47.3015873015873,18,NA,0.742857142857143,3249,54.771786,0.47301587,0.54771787,2.173913,0,NA,NA,100,0,0.22374402,0.85714287,0.39130434,25,0.54347825,0.47301587,54.700855,0.5470086,0.7721096,9,57,7,-0.335,0.283,0.61800003,-0.61160594,-0.29117,0
Moynihan,Daniel,NY,2,1,5,2,2,3,14,86,0,2,5,5,7,1,3,102,989,14508,1990,1,1,1976,0,0,0,67,-0.328000009059906,0,1,8,0,0,0,0,98,20,10,7,3,2.0315449237823486,2.750776529312134,0.1290000081062317,1,0,0,0.01252630911767482,34,1.2288525104522705,3,102.14508,14508,513,100,177,98,129,48,41,10.0975609756098,43.510647102467,31,102,102.14508,173,93,127,46,37,7,42.2738663312112,27,0.328787878787879,0.121212121212121,4489,27.118645,0.43510646,0.27118644,20.408163,10.204082,70,42.857143,96.938774,0,0.18931763,0.75609756,0.31632653,57,0.5816327,0.42273867,26.589596,0.26589596,0.5453689,9,57,7,-0.335,0.283,0.61800003,-0.61160594,0.7686822,1
Glenn,John,OH,0,0,0,0,0,8,11,38,1,4,10,10,11,1,3,102,955,14304,1990,1,1,1974,0,0,0,62,-0.29600000381469727,1,1,9,0,0,0,0,49,21,18,7,2,2.4610073566436768,1.3807448148727417,0.09700000286102296,0,1,0,0.01947369612753391,21,2.2799623012542725,2,102.14304,14304,271,100,142,49,107,35,32,14.6875,23.7351305251121,24,102,102.14304,137,49,104,33,32,14.6875,23.7351305251121,24,0.172548701298701,0.205882352941176,3844,24.647888,0.2373513,0.24647889,42.857143,36.734695,38.88889,28.571428,95.918365,0,0.05633564,0.75,0.48979592,17,0.3469388,0.2373513,24.087591,0.24087591,-0.63742816,9,57,7,-0.335,0.283,0.61800003,-0.61160594,0.23875608,2
Metzenbaum,Howard,OH,0,0,0,0,0,5,8,26,3,4,7,7,11,3,5,102,986,14073,1990,1,1,1976,0,0,0,57,-0.49399998784065247,0,1,9,1,0.35499998927116394,0,0,37,15,12,9,6,2.841958999633789,2.182586193084717,0.29499998688697815,0,0,0,0.17852628231048584,21,1.2872445583343506,3,102.14073,14073,496,100,147,37,129,18,25,7.52,23.2880997515972,15,102,102.14073,145,37,127,18,25,7.52,23.2880997515972,15,0.211369160456597,0.166666666666667,3249,12.244898,0.232881,0.12244898,40.54054,32.432434,75,66.666664,83.78378,0,0.05423356,0.6,0.4054054,12,0.3243243,0.232881,12.413794,0.12413794,-0.6641656,9,57,7,-0.335,0.283,0.61800003,-0.61160594,-0.29117,6
Boren,David,OK,0,0,0,0,0,0,3,31,0,0,4,5,5,0,1,102,923,14700,1990,1,1,1978,0,0,0,83,-0.1940000057220459,0,1,7,1,0.24899999797344208,0,0,36,8,4,1,0,0.7825114727020264,0.7930606007575989,0.00499999383464455,1,0,0,0.12147369235754012,6,1.1704604625701904,2,102.147,14700,70,100,172,36,119,53,24,13.2083333333333,48.4265550466066,17,102,102.147,167,36,116,51,24,13.2083333333333,48.4265550466066,17,0,0.192307692307692,6889,30.813953,0.48426554,0.30813953,22.222221,11.111111,25,0,100,0,0.2345131,0.7083333,0.4722222,12,0.33333334,0.48426554,30.538921,0.30538923,0.8393952,9,57,7,-0.335,0.283,0.61800003,-0.61160594,2.4644456,0
Nickles,Don,OK,0,0,0,0,0,0,1,16,0,0,0,0,0,0,0,102,991,14908,1990,0,0,1980,0,0,0,55,0.5189999938011169,0,0,6,1,0.24899999797344208,0,1,16,1,0,0,0,0.10921362787485124,0.5308148860931396,0.7179999947547913,1,1,0,0.8344736695289612,6,0.499973326921463,1,102.14908,14908,533,200,104,16,40,64,14,4.71428571428571,20.0793650793651,7,102,102.14908,103,16,39,64,14,4.71428571428571,20.0793650793651,7,NA,0.428571428571429,3025,38.46154,0.20079365,0.3846154,6.25,0,NA,NA,100,0,0.04031809,0.5,0.4375,2,0.125,0.20079365,37.86408,0.37864077,-0.8560838,9,57,7,-0.335,0.283,0.61800003,-0.61160594,-0.50314045,0
Hatfield,Mark,OR,0,0,1,0,0,0,2,16,0,0,0,1,2,0,0,102,963,11203,1990,0,0,1966,0,0,0,54,0.02099999971687793,0,0,13,1,0.2329999953508377,0,0,19,3,0,0,0,0.19167354702949524,0.463509202003479,0.2199999988079071,1,0,0,0.3364737033843994,5,0.9087176322937012,1,102.11203,11203,324,200,167,19,110,57,12,10.5,60.5914918414918,9,102,102.11203,165,18,108,57,12,10.5,60.5914918414918,9,0.923076923076923,0.702702702702703,2916,65.86826,0.6059149,0.65868264,15.789474,0,NA,NA,100,0,0.36713284,0.75,0.47368422,7,0.36842105000000003,0.6059149,65.454544,0.6545454,1.5669944,9,57,7,-0.335,0.283,0.61800003,-0.61160594,-0.6091257,0
Packwood,Bob,OR,0,0,0,0,0,1,4,19,0,1,1,3,3,0,1,102,993,12107,1990,0,0,1968,0,0,0,63,0.07400000095367432,0,0,12,1,0.2329999953508377,0,0,22,7,2,2,0,0.543628990650177,0.15501776337623596,0.27300000190734863,1,1,0,0.38947370648384094,5,0.8503255844116211,2,102.12107,12107,540,200,146,22,88,58,16,8.9375,26.3912875944422,9,102,102.12107,142,22,86,56,16,8.9375,26.3912875944422,9,0.338351254480287,0.827586206896552,3969,60.27397,0.2639129,0.6027397,31.818182,9.090909,100,0,100,0,0.06965001,0.5625,0.4090909,6,0.27272728,0.2639129,60.56338,0.6056338,-0.47856015,9,57,7,-0.335,0.283,0.61800003,-0.61160594,0.34474128,0
Heinz,John,PA,0,0,0,0,0,1,1,17,1,1,1,0,1,0,1,102,965,13050,1990,0,0,1976,0,0,0,67,0.02700000070035457,0,0,8,0,0,0,0,18,1,2,2,1,0.4488873183727264,1.5200215578079224,0.22599999606609344,1,0,0,0.34247371554374695,23,0.6167574524879456,2,102.1305,13050,339,200,40,18,23,17,4,7.25,78.4090909090909,4,102,102.1305,40,18,23,17,4,7.25,78.4090909090909,4,NA,0.833333333333333,4489,57.5,0.78409094,0.575,5.5555553,11.111111,100,50,94.44444,0,0.6147986,1,0.22222222,14,0.7777778,0.78409094,57.5,0.575,2.6326866,9,57,7,-0.335,0.283,0.61800003,-0.61160594,0.7686822,1
Specter,Arlen,PA,1,1,1,0,1,2,9,51,1,2,1,1,1,0,0,102,1011,14910,1990,0,0,1980,0,0,0,56,0.01499999966472387,0,0,6,0,0,0,0,53,11,4,3,1,0.8386518955230713,0.4281653761863709,0.21400000154972076,1,1,0,0.3304736912250519,23,0.499973326921463,3,102.1491,14910,652,200,176,53,113,63,19,6.05263157894737,46.1903958614485,12,102,102.1491,170,52,109,61,19,6.05263157894737,46.1903958614485,12,0.8125,0.702702702702703,3136,64.204544,0.46190396,0.64204544,20.754717,7.5471697,75,33.333332,98.113205,0,0.21335527,0.6315789,0.2264151,34,0.6415094,0.46190396,64.117645,0.64117646,0.70564795,9,57,7,-0.335,0.283,0.61800003,-0.61160594,-0.39715523,1
Wofford,Harris,PA,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,102,1020,49104,1990,1,1,1991,0,0,0,NA,-0.35199999809265137,0,0,1,0,0,0,0,14,0,0,0,0,0.07836834341287613,NA,0.15299999713897705,1,0,1,0.03652629628777504,23,0.34773722290992737,1,102.49104,49104,739,100,141,14,121,20,5,7.8,32.4,3,102,102.49104,137,14,117,20,5,7.8,32.4,3,NA,0.0740740740740741,NA,14.184397,0.324,0.14184397,0,0,NA,NA,100,0,0.104976,0.6,0.21428572,9,0.64285713,0.324,14.59854,0.14598541,-0.11917199,9,57,7,-0.335,0.283,0.61800003,-0.61160594,NA,0
Chafee,John,RI,0,0,0,0,0,0,4,37,0,0,1,1,2,0,1,102,933,14500,1990,0,0,1976,0,0,0,55,0.03400000184774399,0,0,8,1,0.1420000046491623,0,0,39,5,1,1,0,0.4855310916900635,0.6379852890968323,0.2329999953508377,1,0,0,0.3494737148284912,2,0.6167574524879456,2,102.145,14500,136,200,150,39,104,46,18,8.38888888888889,72.8104370133356,16,102,102.145,146,39,101,45,18,8.38888888888889,72.8104370133356,16,0.416666666666667,0.71875,3025,69.333336,0.72810435,0.6933334,12.820513,2.5641026,100,0,100,0,0.5301359,0.8888889,0.41025642,21,0.53846157,0.72810435,69.178085,0.69178087,2.2978241,9,57,7,-0.335,0.283,0.61800003,-0.61160594,-0.50314045,0
Pell,Claiborne,RI,0,0,1,0,0,9,10,54,2,5,5,5,6,2,2,102,994,10818,1990,1,1,1960,0,0,0,62,-0.3650000095367432,1,1,16,0,0,0,0,61,15,14,7,4,2.3450064659118652,2.0766265392303467,0.16600000858306885,1,0,0,0.04952630773186684,2,2.688706636428833,2,102.10818,10818,549,100,200,61,170,30,15,3.33333333333333,50.4444444444444,10,102,102.10818,196,60,168,28,15,3.33333333333333,50.4444444444444,10,0.688888888888889,0.0892857142857143,3844,15,0.5044444,0.15,24.590164,22.950819,50,57.142857,93.44262,0,0.25446418,0.6666667,0.16393442,46,0.75409836,0.5044444,14.285714,0.14285713,0.96008754,9,57,7,-0.335,0.283,0.61800003,-0.61160594,0.23875608,4
Hollings,Ernest,SC,0,0,1,0,0,5,7,28,0,2,8,8,8,1,4,102,967,11204,1990,1,1,1966,0,0,0,63,-0.296999990940094,1,1,13,1,0.2809999883174896,0,0,37,15,13,6,1,1.9136680364608765,2.401474714279175,0.09799998998641968,1,1,0,0.01847370900213718,6,2.5135304927825928,2,102.11204,11204,352,100,187,37,133,54,25,10.68,36.8848907512523,21,102,102.11204,183,36,131,52,24,9.29166666666667,37.4747915022515,20,0.356349206349206,0.137931034482759,3969,28.877005,0.36884892,0.28877005,40.54054,35.135136,46.153847,16.666666,97.297295,0,0.13604952,0.84,0.5675676,12,0.3243243,0.3747479,28.4153,0.284153,0.14907472,9,57,7,-0.335,0.283,0.61800003,-0.61160594,0.34474128,1
Thurmond,Strom,SC,0,0,4,0,0,10,9,72,2,8,1,1,2,0,0,102,1014,9369,1990,0,0,1954,0,0,0,64,0.3889999985694885,0,0,19,1,0.2809999883174896,0,0,78,10,11,8,2,1.5362279415130615,1.5844745635986328,0.5879999995231628,0,0,0,0.7044736742973328,6,1.2590699195861816,2,102.9369,9369,691,200,130,78,67,63,32,10.53125,42.477512595147,23,102,102.9369,126,74,65,61,32,10.53125,42.477512595147,23,0,0.894736842105263,4096,51.53846,0.42477512,0.5153846,12.820513,14.102564,72.72727,25,97.4359,0,0.1804339,0.71875,0.2948718,46,0.5897436,0.42477512,51.587303,0.515873,0.483576,9,57,7,-0.335,0.283,0.61800003,-0.61160594,0.4507265,2
Daschle,Thomas,SD,0,0,0,0,0,6,13,56,2,4,1,1,2,0,1,102,942,14617,1990,1,1,1986,0,0,0,52,-0.3720000088214874,0,1,3,0,0,0,0,58,14,7,5,2,1.3295162916183472,0.7305746674537659,0.1730000078678131,1,1,0,0.0565263070166111,1,0.9368922114372252,2,102.14617,14617,199,100,239,58,184,55,39,8.30769230769231,32.3663456235696,27,102,102.14617,236,58,181,55,39,8.30769230769231,32.3663456235696,27,0.2,0.0869565217391304,2704,23.012552,0.32366344,0.23012552,24.137932,12.068966,71.42857,40,96.55173,0,0.104758024,0.6923077,0.46551725,19,0.3275862,0.32366344,23.305084,0.23305084,-0.12118498,9,57,7,-0.335,0.283,0.61800003,-0.61160594,-0.8210961,2
Pressler,Larry,SD,0,0,1,0,0,3,3,31,0,2,2,2,2,0,1,102,995,14268,1990,0,0,1978,0,0,0,52,0.2809999883174896,0,0,7,0,0,0,0,34,5,5,3,0,0.6905548572540283,0.3133721947669983,0.47999998927116394,1,0,0,0.59647369384765625,1,0.5583654046058655,2,102.14268,14268,560,200,120,34,67,53,14,4.5,43.2867883995704,10,102,102.14268,116,33,65,51,14,4.5,43.2867883995704,10,0.333333333333333,0.666666666666667,2704,55.833332,0.43286788,0.55833334,14.705882,14.705882,60,0,100,0,0.1873746,0.71428573,0.29411766,20,0.5882353,0.43286788,56.03448,0.5603448,0.53197974,9,57,7,-0.335,0.283,0.61800003,-0.61160594,-0.8210961,0
Gore,Albert,TN,1,0,2,1,1,0,1,14,0,0,1,1,1,1,1,102,956,14423,1990,1,1,1984,0,0,0,68,-0.3400000035762787,0,1,4,0,0,0,0,17,2,2,2,2,0.5572144389152527,2.204885244369507,0.14100000262260437,1,0,0,0.0245263036340475,9,0.9952842593193054,2,102.14423,14423,277,100,163,17,128,35,12,15.1666666666667,18.4724317077258,8,102,102.14423,159,15,126,33,11,16.4545454545455,20.1517436811554,8,0.333333333333333,0.177777777777778,4624,21.472393,0.18472432,0.21472393,11.764706,11.764706,100,100,88.23529,0,0.034123074,0.6666667,0.47058824,5,0.29411766,0.20151743,20.754717,0.20754717,-0.9521964,9,57,7,-0.335,0.283,0.61800003,-0.61160594,0.8746674,1
Sasser,Jim,TN,0,0,0,0,0,2,2,14,1,2,2,1,2,0,0,102,1005,14509,1990,1,1,1976,0,0,0,65,-0.34299999475479126,1,1,8,0,0,0,0,16,3,4,2,1,0.5394643545150757,0.48000219464302063,0.14399999380111694,1,0,0,0.02752629481256008,9,2.2215702533721924,1,102.14509,14509,613,100,111,16,92,19,14,13.7857142857143,12.4658426172401,8,102,102.14509,105,16,88,17,14,13.7857142857143,12.4658426172401,8,0.177083333333333,0.0606060606060606,4225,17.117117,0.12465843,0.17117117,18.75,25,50,50,93.75,0,0.015539723,0.5714286,0.5,2,0.125,0.12465843,16.190475,0.16190475,-1.3114576,9,57,7,-0.335,0.283,0.61800003,-0.61160594,0.55671173,1
Bentsen,Lloyd,TX,1,1,2,0,1,8,15,39,0,1,5,6,7,0,3,102,919,660,1990,1,1,1970,0,0,0,59,-0.15800000727176666,1,1,11,0,0,0,0,48,22,14,5,0,1.62293541431427,0.9294740557670592,0.04099999368190765,1,0,0,0.15747369825839996,27,2.3967463970184326,2,102.66,660,49,100,81,48,62,19,26,12.9230769230769,48.7425113944965,23,102,102.66,77,46,58,19,26,12.9230769230769,48.7425113944965,23,0.14173513463836,0.107142857142857,3481,23.45679,0.48742512,0.23456791,45.833332,29.166666,35.714287,0,100,0,0.23758325,0.88461536,0.47916666,22,0.45833334,0.48742512,24.675325,0.24675326,0.85829306,9,57,7,-0.335,0.283,0.61800003,-0.61160594,-0.079199575,0
Gramm,Phil,TX,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,102,959,14628,1990,0,0,1984,0,0,0,60,0.5410000085830688,0,0,4,0,0,0,0,6,1,0,0,0,0.05323623865842819,0.07295611500740051,0.7400000095367432,1,0,0,0.8564736843109131,27,0.3831892609596253,1,102.14628,14628,289,200,55,6,17,38,5,3.4,26.4285714285714,3,102,102.14628,52,6,16,36,5,3.4,26.4285714285714,3,NA,0.666666666666667,3600,30.90909,0.2642857,0.3090909,16.666666,0,NA,NA,100,0,0.069846936,0.6,0.5,1,0.16666667,0.2642857,30.76923,0.3076923,-0.47633025,9,57,7,-0.335,0.283,0.61800003,-0.61160594,0.026785644,0
Garn,E.,UT,1,1,1,0,1,4,6,18,1,3,1,1,2,0,1,102,954,14303,1990,0,0,1974,0,0,0,72,0.4889999926090241,0,0,9,0,0,0,0,21,8,6,5,1,0.7867881059646606,0.9520718455314636,0.687999963760376,1,1,0,0.8044736981391907,3,0.6751495003700256,2,102.14303,14303,266,200,134,21,55,79,14,8.85714285714286,19.6516393442623,5,102,102.14303,130,20,53,77,14,8.85714285714286,19.6516393442623,5,0,0.611111111111111,5184,41.044777,0.1965164,0.41044778,38.095238,28.571428,83.333336,20,95.2381,0,0.038618695,0.35714287,0.23809524,7,0.33333334,0.1965164,40.76923,0.4076923,-0.8816666,9,57,7,-0.335,0.283,0.61800003,-0.61160594,1.2986083,1
Hatch,Orrin,UT,0,0,1,0,0,3,5,36,2,3,0,1,1,0,0,102,962,14503,1990,0,0,1976,0,0,0,67,0.3970000147819519,0,0,8,0,0,0,0,38,6,3,3,2,0.789955735206604,1.0939478874206543,0.5960000157356262,1,0,0,0.7124736905097961,3,0.6167574524879456,2,102.14503,14503,320,200,226,38,118,108,19,6.63157894736842,31.5420485946802,12,102,102.14503,222,37,114,108,19,6.63157894736842,31.5420485946802,12,0,0.780487804878049,4489,52.21239,0.31542048,0.52212393,15.789474,7.894737,100,66.666664,94.73684,0,0.09949008,0.6315789,0.31578946,19,0.5,0.31542048,51.351353,0.5135135,-0.17048714,9,57,7,-0.335,0.283,0.61800003,-0.61160594,0.7686822,2
Robb,Charles,VA,0,0,0,0,0,1,1,8,0,0,0,0,0,0,0,102,999,15705,1990,1,1,1988,0,0,0,71,-0.19900000095367432,0,0,2,0,0,0,0,8,1,1,0,0,0.0910036712884903,0.20537766814231873,9.53674028636442e-10,1,0,0,0.11647369712591173,10,0.40612927079200745,1,102.15705,15705,587,100,99,8,76,23,4,3.75,64.5833333333333,4,102,102.15705,93,8,74,19,4,3.75,64.5833333333333,4,NA,0.12,5041,23.232323,0.6458333,0.23232323,12.5,12.5,0,NA,100,0,0.41710067,1,0.5,4,0.5,0.6458333,20.430107,0.20430107,1.8057513,9,57,7,-0.335,0.283,0.61800003,-0.61160594,1.192623,0
Warner,John,VA,1,1,2,1,1,2,3,13,2,2,1,1,2,0,0,102,1016,14712,1990,0,0,1978,0,0,0,81,0.24300000071525577,0,0,7,0,0,0,0,17,5,4,3,3,0.6591856479644775,0.37920716404914856,0.44200000166893005,0,0,0,0.5584737062454224,10,0.5583654046058655,2,102.14712,14712,716,200,109,17,62,47,13,7.84615384615385,56.5220074043603,10,102,102.14712,106,14,60,46,10,4.5,48.2058823529412,7,0.535294117647059,0.785714285714286,6561,56.880733,0.56522006,0.56880736,29.411764,23.529411,75,100,82.35294,0,0.3194737,0.7692308,0.5882353,4,0.23529412,0.48205882,56.603775,0.5660378,1.3235939,9,57,7,-0.335,0.283,0.61800003,-0.61160594,2.2524753,2
Jeffords,James,VT,0,0,0,0,0,3,5,16,1,3,0,0,0,0,0,102,969,14240,1990,0,0,1988,0,0,0,70,-0.08799999952316284,0,0,2,1,0.12999999523162842,0,0,16,5,3,3,1,0.5106933116912842,0.5627767443656921,0.11100000143051147,1,0,0,0.22747370600700376,1,0.2664051651954651,3,102.1424,14240,382,200,199,16,132,67,9,6.88888888888889,71.1391223155929,8,102,102.1424,197,16,130,67,9,6.88888888888889,71.1391223155929,8,NA,0.775510204081633,4900,66.33166,0.7113912,0.66331655,31.25,18.75,100,33.333332,93.75,0,0.50607747,0.8888889,0.5,7,0.4375,0.7113912,65.989845,0.65989846,2.197861,9,57,7,-0.335,0.283,0.61800003,-0.61160594,1.0866379,1
Leahy,Patrick,VT,0,0,0,0,0,6,7,29,3,4,10,7,12,4,8,102,978,14307,1990,1,1,1974,0,0,0,63,-0.38199999928474426,1,1,9,0,0,0,0,41,14,16,12,7,3.5226306915283203,1.7023940086364746,0.18299999833106995,1,1,0,0.06652630120515823,1,2.2799623012542725,3,102.14307,14307,428,100,133,41,102,31,31,8.74193548387097,39.8571399305445,26,102,102.14307,128,41,99,29,31,8.74193548387097,39.8571399305445,26,0.305411255411255,0.189189189189189,3969,23.308271,0.3985714,0.23308271,34.146343,39.02439,75,58.333332,82.92683,0,0.15885916,0.83870965,0.63414633,10,0.24390244,0.3985714,22.65625,0.2265625,0.32684842,9,57,7,-0.335,0.283,0.61800003,-0.61160594,0.34474128,7
Adams,Brock,WA,0,0,2,0,0,1,4,30,0,0,3,3,4,0,0,102,916,10700,1990,1,1,1986,0,0,0,51,-0.46799999475479126,0,1,3,0,0,0,0,36,7,4,0,0,0.5974549055099487,0.284352570772171,0.26899999380111694,1,1,0,0.15252628922462463,8,0.9368922114372252,2,102.107,10700,5,100,223,36,199,24,24,8.91666666666667,25.0769162269864,11,102,102.107,217,34,195,22,24,8.91666666666667,25.0769162269864,11,0.278424497428705,0.1,2601,10.762332,0.25076917,0.10762332,19.444445,11.111111,0,NA,100,0,0.06288517,0.45833334,0.30555555,12,0.33333334,0.25076917,10.138248,0.10138249,-0.5571743,9,57,7,-0.335,0.283,0.61800003,-0.61160594,-0.92708135,0
Gorton,Slade,WA,0,0,0,0,0,2,3,27,0,1,1,1,1,1,1,102,957,14904,1990,0,0,1988,0,0,0,51,0.2319999933242798,0,0,2,1,0.21199999749660492,0,0,28,4,3,2,1,0.7257288694381714,0.6098198294639587,0.4309999942779541,1,0,0,0.547473669052124,8,0.2664051651954651,3,102.14904,14904,280,200,183,28,90,93,16,5.0625,47.4950396825397,12,102,102.14904,179,28,88,91,16,5.0625,47.4950396825397,12,0.777777777777778,0.612903225806452,2601,49.18033,0.4749504,0.4918033,14.285714,10.714286,66.666664,50,96.42857,0,0.22557789,0.75,0.42857143,12,0.42857143,0.4749504,49.16201,0.4916201,0.7836803,9,57,7,-0.335,0.283,0.61800003,-0.61160594,-0.92708135,1
Kasten,Robert,WI,0,0,0,0,0,1,5,28,0,1,1,1,1,0,0,102,972,14242,1990,0,0,1980,0,0,0,51,0.26499998569488525,0,0,6,1,0.24899999797344208,0,0,29,6,2,1,0,0.4276871979236603,0.3401354253292084,0.4639999866485596,1,1,0,0.5804736614227295,9,0.499973326921463,2,102.14242,14242,397,200,209,29,109,100,19,8.89473684210526,26.4207527365422,11,102,102.14242,206,29,107,99,19,8.89473684210526,26.4207527365422,11,0.205128205128205,0.705882352941177,2601,52.15311,0.26420754,0.5215311,20.689655,6.8965516,50,0,100,0,0.06980562,0.57894737,0.37931034,10,0.3448276,0.26420754,51.941746,0.51941746,-0.4767978,9,57,7,-0.335,0.283,0.61800003,-0.61160594,-0.92708135,0
Kohl,Herb,WI,0,0,2,0,0,3,6,27,0,1,1,1,1,0,0,102,976,15703,1990,1,1,1988,0,0,0,52,-0.28299999237060547,0,1,2,0,0,0,0,30,7,4,1,0,0.49712225794792175,0.6216669082641602,0.08399999141693115,0,0,0,0.03247370943427086,9,0.8785001635551453,2,102.15703,15703,417,100,140,30,111,29,18,3.11111111111111,48.1481481481481,10,102,102.15703,137,28,108,29,17,3.23529411764706,45.0980392156863,9,1,0.193548387096774,2704,20.714285,0.4814815,0.20714284,23.333334,13.333333,25,0,100,0,0.23182443,0.5555556,0.33333334,12,0.4,0.4509804,21.167883,0.21167883,0.82274354,9,57,7,-0.335,0.283,0.61800003,-0.61160594,-0.8210961,0
